#      time    totEnergy    potEnergy   kinEneryFl  kinEnergyWa    tempFluid     tempWall
17895.00000   0.3981E+04  -0.2020E+04   0.3301E+04   0.2699E+04   0.1478E+01   0.1500E+01
17900.00000   0.4024E+04  -0.1900E+04   0.3225E+04   0.2699E+04   0.1444E+01   0.1500E+01
17905.00000   0.3881E+04  -0.2093E+04   0.3275E+04   0.2699E+04   0.1466E+01   0.1500E+01
17910.00000   0.4077E+04  -0.1917E+04   0.3295E+04   0.2699E+04   0.1475E+01   0.1500E+01
17915.00000   0.3967E+04  -0.2015E+04   0.3283E+04   0.2699E+04   0.1470E+01   0.1500E+01
17920.00000   0.4012E+04  -0.1917E+04   0.3231E+04   0.2699E+04   0.1446E+01   0.1500E+01
17925.00000   0.4076E+04  -0.1979E+04   0.3356E+04   0.2699E+04   0.1503E+01   0.1500E+01
17930.00000   0.4101E+04  -0.2034E+04   0.3435E+04   0.2699E+04   0.1538E+01   0.1500E+01
17935.00000   0.4086E+04  -0.1974E+04   0.3361E+04   0.2699E+04   0.1505E+01   0.1500E+01
17940.00000   0.4029E+04  -0.1965E+04   0.3295E+04   0.2699E+04   0.1475E+01   0.1500E+01
17945.00000   0.4090E+04  -0.1943E+04   0.3334E+04   0.2699E+04   0.1493E+01   0.1500E+01
17950.00000   0.4079E+04  -0.2004E+04   0.3383E+04   0.2699E+04   0.1515E+01   0.1500E+01
17955.00000   0.4095E+04  -0.1967E+04   0.3362E+04   0.2699E+04   0.1505E+01   0.1500E+01
17960.00000   0.4116E+04  -0.1957E+04   0.3373E+04   0.2699E+04   0.1510E+01   0.1500E+01
17965.00000   0.4061E+04  -0.2024E+04   0.3386E+04   0.2699E+04   0.1516E+01   0.1500E+01
17970.00000   0.4038E+04  -0.2065E+04   0.3404E+04   0.2699E+04   0.1524E+01   0.1500E+01
17975.00000   0.4160E+04  -0.1996E+04   0.3456E+04   0.2699E+04   0.1547E+01   0.1500E+01
17980.00000   0.4099E+04  -0.2039E+04   0.3439E+04   0.2699E+04   0.1540E+01   0.1500E+01
17985.00000   0.4050E+04  -0.2050E+04   0.3400E+04   0.2699E+04   0.1522E+01   0.1500E+01
17990.00000   0.4193E+04  -0.1985E+04   0.3478E+04   0.2699E+04   0.1557E+01   0.1500E+01
17995.00000   0.4102E+04  -0.1885E+04   0.3287E+04   0.2699E+04   0.1472E+01   0.1500E+01
18000.00000   0.4066E+04  -0.2021E+04   0.3387E+04   0.2699E+04   0.1517E+01   0.1500E+01
18005.00000   0.4049E+04  -0.2052E+04   0.3401E+04   0.2699E+04   0.1523E+01   0.1500E+01
18010.00000   0.4041E+04  -0.1993E+04   0.3335E+04   0.2699E+04   0.1493E+01   0.1500E+01
18015.00000   0.4129E+04  -0.1912E+04   0.3341E+04   0.2699E+04   0.1496E+01   0.1500E+01
18020.00000   0.4254E+04  -0.1909E+04   0.3464E+04   0.2699E+04   0.1551E+01   0.1500E+01
18025.00000   0.4071E+04  -0.2045E+04   0.3417E+04   0.2699E+04   0.1530E+01   0.1500E+01
18030.00000   0.4152E+04  -0.1923E+04   0.3376E+04   0.2699E+04   0.1511E+01   0.1500E+01
18035.00000   0.4234E+04  -0.1859E+04   0.3393E+04   0.2699E+04   0.1519E+01   0.1500E+01
18040.00000   0.4202E+04  -0.1915E+04   0.3418E+04   0.2699E+04   0.1530E+01   0.1500E+01
18045.00000   0.4020E+04  -0.2013E+04   0.3334E+04   0.2699E+04   0.1493E+01   0.1500E+01
18050.00000   0.4116E+04  -0.1934E+04   0.3351E+04   0.2699E+04   0.1500E+01   0.1500E+01
18055.00000   0.4070E+04  -0.1905E+04   0.3276E+04   0.2699E+04   0.1467E+01   0.1500E+01
18060.00000   0.4215E+04  -0.1778E+04   0.3294E+04   0.2699E+04   0.1475E+01   0.1500E+01
18065.00000   0.4231E+04  -0.1721E+04   0.3253E+04   0.2699E+04   0.1456E+01   0.1500E+01
18070.00000   0.4238E+04  -0.1813E+04   0.3351E+04   0.2699E+04   0.1500E+01   0.1500E+01
18075.00000   0.4146E+04  -0.1941E+04   0.3388E+04   0.2699E+04   0.1517E+01   0.1500E+01
18080.00000   0.4274E+04  -0.1821E+04   0.3395E+04   0.2699E+04   0.1520E+01   0.1500E+01
18085.00000   0.4184E+04  -0.1897E+04   0.3382E+04   0.2699E+04   0.1514E+01   0.1500E+01
18090.00000   0.4258E+04  -0.1887E+04   0.3445E+04   0.2699E+04   0.1543E+01   0.1500E+01
18095.00000   0.4094E+04  -0.1995E+04   0.3390E+04   0.2699E+04   0.1518E+01   0.1500E+01
18100.00000   0.4035E+04  -0.2016E+04   0.3351E+04   0.2699E+04   0.1500E+01   0.1500E+01
18105.00000   0.4028E+04  -0.1971E+04   0.3300E+04   0.2699E+04   0.1477E+01   0.1500E+01
18110.00000   0.4050E+04  -0.1928E+04   0.3278E+04   0.2699E+04   0.1468E+01   0.1500E+01
18115.00000   0.4134E+04  -0.1920E+04   0.3356E+04   0.2699E+04   0.1502E+01   0.1500E+01
18120.00000   0.4227E+04  -0.1810E+04   0.3338E+04   0.2699E+04   0.1495E+01   0.1500E+01
18125.00000   0.4141E+04  -0.1961E+04   0.3403E+04   0.2699E+04   0.1524E+01   0.1500E+01
18130.00000   0.4122E+04  -0.1936E+04   0.3358E+04   0.2699E+04   0.1503E+01   0.1500E+01
18135.00000   0.4220E+04  -0.1748E+04   0.3268E+04   0.2699E+04   0.1463E+01   0.1500E+01
18140.00000   0.4204E+04  -0.1902E+04   0.3407E+04   0.2699E+04   0.1525E+01   0.1500E+01
18145.00000   0.4061E+04  -0.2038E+04   0.3399E+04   0.2699E+04   0.1522E+01   0.1500E+01
18150.00000   0.4102E+04  -0.2013E+04   0.3415E+04   0.2699E+04   0.1529E+01   0.1500E+01
18155.00000   0.4108E+04  -0.1997E+04   0.3406E+04   0.2699E+04   0.1525E+01   0.1500E+01
18160.00000   0.4055E+04  -0.1912E+04   0.3269E+04   0.2699E+04   0.1463E+01   0.1500E+01
18165.00000   0.4129E+04  -0.1902E+04   0.3332E+04   0.2699E+04   0.1492E+01   0.1500E+01
18170.00000   0.4083E+04  -0.1978E+04   0.3362E+04   0.2699E+04   0.1505E+01   0.1500E+01
18175.00000   0.4111E+04  -0.1974E+04   0.3385E+04   0.2699E+04   0.1516E+01   0.1500E+01
18180.00000   0.4167E+04  -0.1992E+04   0.3460E+04   0.2699E+04   0.1549E+01   0.1500E+01
18185.00000   0.4103E+04  -0.1907E+04   0.3311E+04   0.2699E+04   0.1483E+01   0.1500E+01
18190.00000   0.4100E+04  -0.1933E+04   0.3334E+04   0.2699E+04   0.1493E+01   0.1500E+01
18195.00000   0.4117E+04  -0.1860E+04   0.3277E+04   0.2699E+04   0.1467E+01   0.1500E+01
18200.00000   0.4136E+04  -0.1911E+04   0.3349E+04   0.2699E+04   0.1499E+01   0.1500E+01
18205.00000   0.4110E+04  -0.2054E+04   0.3465E+04   0.2699E+04   0.1551E+01   0.1500E+01
18210.00000   0.4242E+04  -0.1903E+04   0.3446E+04   0.2699E+04   0.1543E+01   0.1500E+01
18215.00000   0.4175E+04  -0.1964E+04   0.3439E+04   0.2699E+04   0.1540E+01   0.1500E+01
18220.00000   0.4299E+04  -0.1880E+04   0.3480E+04   0.2699E+04   0.1558E+01   0.1500E+01
18225.00000   0.4190E+04  -0.1901E+04   0.3391E+04   0.2699E+04   0.1518E+01   0.1500E+01
18230.00000   0.4175E+04  -0.1995E+04   0.3471E+04   0.2699E+04   0.1554E+01   0.1500E+01
18235.00000   0.4218E+04  -0.1860E+04   0.3379E+04   0.2699E+04   0.1513E+01   0.1500E+01
18240.00000   0.4295E+04  -0.1810E+04   0.3407E+04   0.2699E+04   0.1525E+01   0.1500E+01
18245.00000   0.4234E+04  -0.1912E+04   0.3447E+04   0.2699E+04   0.1543E+01   0.1500E+01
18250.00000   0.4229E+04  -0.1822E+04   0.3352E+04   0.2699E+04   0.1501E+01   0.1500E+01
18255.00000   0.4135E+04  -0.2064E+04   0.3499E+04   0.2699E+04   0.1567E+01   0.1500E+01
18260.00000   0.4230E+04  -0.1943E+04   0.3473E+04   0.2699E+04   0.1555E+01   0.1500E+01
18265.00000   0.4318E+04  -0.1825E+04   0.3444E+04   0.2699E+04   0.1542E+01   0.1500E+01
18270.00000   0.4122E+04  -0.2032E+04   0.3455E+04   0.2699E+04   0.1547E+01   0.1500E+01
18275.00000   0.4346E+04  -0.1869E+04   0.3516E+04   0.2699E+04   0.1574E+01   0.1500E+01
18280.00000   0.4377E+04  -0.1894E+04   0.3572E+04   0.2699E+04   0.1599E+01   0.1500E+01
18285.00000   0.4332E+04  -0.1908E+04   0.3541E+04   0.2699E+04   0.1586E+01   0.1500E+01
18290.00000   0.4364E+04  -0.1936E+04   0.3601E+04   0.2699E+04   0.1612E+01   0.1500E+01
18295.00000   0.4316E+04  -0.1755E+04   0.3371E+04   0.2699E+04   0.1509E+01   0.1500E+01
18300.00000   0.4249E+04  -0.1928E+04   0.3477E+04   0.2699E+04   0.1557E+01   0.1500E+01
18305.00000   0.4280E+04  -0.1874E+04   0.3455E+04   0.2699E+04   0.1547E+01   0.1500E+01
18310.00000   0.4281E+04  -0.1906E+04   0.3488E+04   0.2699E+04   0.1562E+01   0.1500E+01
18315.00000   0.4232E+04  -0.1935E+04   0.3468E+04   0.2699E+04   0.1553E+01   0.1500E+01
18320.00000   0.4230E+04  -0.1853E+04   0.3384E+04   0.2699E+04   0.1515E+01   0.1500E+01
18325.00000   0.4164E+04  -0.1948E+04   0.3413E+04   0.2699E+04   0.1528E+01   0.1500E+01
18330.00000   0.4221E+04  -0.1879E+04   0.3400E+04   0.2699E+04   0.1522E+01   0.1500E+01
18335.00000   0.4140E+04  -0.1904E+04   0.3345E+04   0.2699E+04   0.1498E+01   0.1500E+01
18340.00000   0.4087E+04  -0.1929E+04   0.3317E+04   0.2699E+04   0.1485E+01   0.1500E+01
18345.00000   0.4149E+04  -0.1936E+04   0.3385E+04   0.2699E+04   0.1516E+01   0.1500E+01
18350.00000   0.4271E+04  -0.1782E+04   0.3353E+04   0.2699E+04   0.1501E+01   0.1500E+01
18355.00000   0.4209E+04  -0.1939E+04   0.3449E+04   0.2699E+04   0.1544E+01   0.1500E+01
18360.00000   0.4159E+04  -0.1960E+04   0.3420E+04   0.2699E+04   0.1531E+01   0.1500E+01
18365.00000   0.4201E+04  -0.1967E+04   0.3468E+04   0.2699E+04   0.1553E+01   0.1500E+01
18370.00000   0.4201E+04  -0.2014E+04   0.3515E+04   0.2699E+04   0.1574E+01   0.1500E+01
18375.00000   0.4151E+04  -0.2022E+04   0.3474E+04   0.2699E+04   0.1556E+01   0.1500E+01
18380.00000   0.4219E+04  -0.1942E+04   0.3462E+04   0.2699E+04   0.1550E+01   0.1500E+01
18385.00000   0.4132E+04  -0.1992E+04   0.3425E+04   0.2699E+04   0.1533E+01   0.1500E+01
18390.00000   0.4177E+04  -0.1958E+04   0.3436E+04   0.2699E+04   0.1538E+01   0.1500E+01
18395.00000   0.4155E+04  -0.1926E+04   0.3381E+04   0.2699E+04   0.1514E+01   0.1500E+01
18400.00000   0.4165E+04  -0.1903E+04   0.3369E+04   0.2699E+04   0.1508E+01   0.1500E+01
18405.00000   0.4078E+04  -0.2064E+04   0.3443E+04   0.2699E+04   0.1541E+01   0.1500E+01
18410.00000   0.4142E+04  -0.1946E+04   0.3388E+04   0.2699E+04   0.1517E+01   0.1500E+01
18415.00000   0.4080E+04  -0.1998E+04   0.3379E+04   0.2699E+04   0.1513E+01   0.1500E+01
18420.00000   0.4125E+04  -0.1981E+04   0.3407E+04   0.2699E+04   0.1526E+01   0.1500E+01
18425.00000   0.4183E+04  -0.1887E+04   0.3371E+04   0.2699E+04   0.1509E+01   0.1500E+01
18430.00000   0.4174E+04  -0.1898E+04   0.3373E+04   0.2699E+04   0.1510E+01   0.1500E+01
18435.00000   0.4149E+04  -0.1965E+04   0.3415E+04   0.2699E+04   0.1529E+01   0.1500E+01
18440.00000   0.4021E+04  -0.1994E+04   0.3316E+04   0.2699E+04   0.1485E+01   0.1500E+01
18445.00000   0.4153E+04  -0.1962E+04   0.3416E+04   0.2699E+04   0.1529E+01   0.1500E+01
18450.00000   0.4150E+04  -0.1785E+04   0.3235E+04   0.2699E+04   0.1449E+01   0.1500E+01
18455.00000   0.3925E+04  -0.2042E+04   0.3268E+04   0.2699E+04   0.1463E+01   0.1500E+01
18460.00000   0.3924E+04  -0.1990E+04   0.3215E+04   0.2699E+04   0.1439E+01   0.1500E+01
18465.00000   0.3911E+04  -0.2006E+04   0.3218E+04   0.2699E+04   0.1441E+01   0.1500E+01
18470.00000   0.3991E+04  -0.2054E+04   0.3346E+04   0.2699E+04   0.1498E+01   0.1500E+01
18475.00000   0.3977E+04  -0.2037E+04   0.3315E+04   0.2699E+04   0.1484E+01   0.1500E+01
18480.00000   0.4019E+04  -0.1991E+04   0.3311E+04   0.2699E+04   0.1482E+01   0.1500E+01
18485.00000   0.3986E+04  -0.1993E+04   0.3279E+04   0.2699E+04   0.1468E+01   0.1500E+01
18490.00000   0.4086E+04  -0.1904E+04   0.3290E+04   0.2699E+04   0.1473E+01   0.1500E+01
18495.00000   0.4175E+04  -0.1898E+04   0.3374E+04   0.2699E+04   0.1510E+01   0.1500E+01
18500.00000   0.4072E+04  -0.1885E+04   0.3259E+04   0.2699E+04   0.1459E+01   0.1500E+01
18505.00000   0.4182E+04  -0.1896E+04   0.3379E+04   0.2699E+04   0.1513E+01   0.1500E+01
18510.00000   0.4149E+04  -0.1988E+04   0.3438E+04   0.2699E+04   0.1539E+01   0.1500E+01
18515.00000   0.4094E+04  -0.1955E+04   0.3349E+04   0.2699E+04   0.1500E+01   0.1500E+01
18520.00000   0.4101E+04  -0.2006E+04   0.3408E+04   0.2699E+04   0.1526E+01   0.1500E+01
18525.00000   0.4113E+04  -0.2009E+04   0.3422E+04   0.2699E+04   0.1532E+01   0.1500E+01
18530.00000   0.4181E+04  -0.1851E+04   0.3333E+04   0.2699E+04   0.1492E+01   0.1500E+01
18535.00000   0.4096E+04  -0.1920E+04   0.3317E+04   0.2699E+04   0.1485E+01   0.1500E+01
18540.00000   0.4041E+04  -0.2014E+04   0.3356E+04   0.2699E+04   0.1502E+01   0.1500E+01
18545.00000   0.4001E+04  -0.2034E+04   0.3337E+04   0.2699E+04   0.1494E+01   0.1500E+01
18550.00000   0.4121E+04  -0.1958E+04   0.3379E+04   0.2699E+04   0.1513E+01   0.1500E+01
18555.00000   0.4181E+04  -0.1864E+04   0.3346E+04   0.2699E+04   0.1498E+01   0.1500E+01
18560.00000   0.3974E+04  -0.2006E+04   0.3281E+04   0.2699E+04   0.1469E+01   0.1500E+01
18565.00000   0.3987E+04  -0.2028E+04   0.3315E+04   0.2699E+04   0.1484E+01   0.1500E+01
18570.00000   0.4134E+04  -0.1910E+04   0.3345E+04   0.2699E+04   0.1498E+01   0.1500E+01
18575.00000   0.4058E+04  -0.2030E+04   0.3389E+04   0.2699E+04   0.1517E+01   0.1500E+01
18580.00000   0.4058E+04  -0.1985E+04   0.3343E+04   0.2699E+04   0.1497E+01   0.1500E+01
18585.00000   0.4130E+04  -0.1857E+04   0.3288E+04   0.2699E+04   0.1472E+01   0.1500E+01
18590.00000   0.4118E+04  -0.1986E+04   0.3405E+04   0.2699E+04   0.1524E+01   0.1500E+01
18595.00000   0.4157E+04  -0.1923E+04   0.3381E+04   0.2699E+04   0.1514E+01   0.1500E+01
18600.00000   0.4195E+04  -0.1966E+04   0.3462E+04   0.2699E+04   0.1550E+01   0.1500E+01
18605.00000   0.4173E+04  -0.1969E+04   0.3443E+04   0.2699E+04   0.1541E+01   0.1500E+01
18610.00000   0.3986E+04  -0.2097E+04   0.3383E+04   0.2699E+04   0.1515E+01   0.1500E+01
18615.00000   0.4200E+04  -0.1901E+04   0.3402E+04   0.2699E+04   0.1523E+01   0.1500E+01
18620.00000   0.3982E+04  -0.2013E+04   0.3296E+04   0.2699E+04   0.1476E+01   0.1500E+01
18625.00000   0.4084E+04  -0.1890E+04   0.3275E+04   0.2699E+04   0.1466E+01   0.1500E+01
18630.00000   0.4138E+04  -0.1897E+04   0.3336E+04   0.2699E+04   0.1494E+01   0.1500E+01
18635.00000   0.4097E+04  -0.1867E+04   0.3265E+04   0.2699E+04   0.1462E+01   0.1500E+01
18640.00000   0.4062E+04  -0.2080E+04   0.3442E+04   0.2699E+04   0.1541E+01   0.1500E+01
18645.00000   0.4038E+04  -0.2003E+04   0.3342E+04   0.2699E+04   0.1496E+01   0.1500E+01
18650.00000   0.4069E+04  -0.1905E+04   0.3275E+04   0.2699E+04   0.1466E+01   0.1500E+01
18655.00000   0.4026E+04  -0.1915E+04   0.3241E+04   0.2699E+04   0.1451E+01   0.1500E+01
18660.00000   0.3965E+04  -0.1995E+04   0.3261E+04   0.2699E+04   0.1460E+01   0.1500E+01
18665.00000   0.4041E+04  -0.1962E+04   0.3304E+04   0.2699E+04   0.1479E+01   0.1500E+01
18670.00000   0.4086E+04  -0.1894E+04   0.3281E+04   0.2699E+04   0.1469E+01   0.1500E+01
18675.00000   0.3986E+04  -0.1974E+04   0.3261E+04   0.2699E+04   0.1460E+01   0.1500E+01
18680.00000   0.3888E+04  -0.2151E+04   0.3339E+04   0.2699E+04   0.1495E+01   0.1500E+01
18685.00000   0.3964E+04  -0.2025E+04   0.3290E+04   0.2699E+04   0.1473E+01   0.1500E+01
18690.00000   0.4014E+04  -0.2007E+04   0.3321E+04   0.2699E+04   0.1487E+01   0.1500E+01
18695.00000   0.3996E+04  -0.1934E+04   0.3230E+04   0.2699E+04   0.1446E+01   0.1500E+01
18700.00000   0.3888E+04  -0.2024E+04   0.3214E+04   0.2699E+04   0.1439E+01   0.1500E+01
18705.00000   0.3987E+04  -0.2077E+04   0.3365E+04   0.2699E+04   0.1507E+01   0.1500E+01
18710.00000   0.4155E+04  -0.1904E+04   0.3360E+04   0.2699E+04   0.1505E+01   0.1500E+01
18715.00000   0.4047E+04  -0.1955E+04   0.3303E+04   0.2699E+04   0.1479E+01   0.1500E+01
18720.00000   0.4047E+04  -0.1910E+04   0.3257E+04   0.2699E+04   0.1458E+01   0.1500E+01
18725.00000   0.3926E+04  -0.2002E+04   0.3229E+04   0.2699E+04   0.1446E+01   0.1500E+01
18730.00000   0.4000E+04  -0.1944E+04   0.3244E+04   0.2699E+04   0.1452E+01   0.1500E+01
18735.00000   0.3959E+04  -0.2005E+04   0.3265E+04   0.2699E+04   0.1462E+01   0.1500E+01
18740.00000   0.4049E+04  -0.1931E+04   0.3281E+04   0.2699E+04   0.1469E+01   0.1500E+01
18745.00000   0.4092E+04  -0.1961E+04   0.3354E+04   0.2699E+04   0.1501E+01   0.1500E+01
18750.00000   0.4018E+04  -0.1962E+04   0.3281E+04   0.2699E+04   0.1469E+01   0.1500E+01
18755.00000   0.4005E+04  -0.1985E+04   0.3291E+04   0.2699E+04   0.1473E+01   0.1500E+01
18760.00000   0.4047E+04  -0.2002E+04   0.3350E+04   0.2699E+04   0.1500E+01   0.1500E+01
18765.00000   0.4009E+04  -0.1979E+04   0.3288E+04   0.2699E+04   0.1472E+01   0.1500E+01
18770.00000   0.3869E+04  -0.2110E+04   0.3280E+04   0.2699E+04   0.1468E+01   0.1500E+01
18775.00000   0.4046E+04  -0.1924E+04   0.3271E+04   0.2699E+04   0.1465E+01   0.1500E+01
18780.00000   0.3990E+04  -0.1932E+04   0.3223E+04   0.2699E+04   0.1443E+01   0.1500E+01
18785.00000   0.4049E+04  -0.1906E+04   0.3255E+04   0.2699E+04   0.1457E+01   0.1500E+01
18790.00000   0.3998E+04  -0.1926E+04   0.3224E+04   0.2699E+04   0.1444E+01   0.1500E+01
18795.00000   0.3906E+04  -0.2062E+04   0.3269E+04   0.2699E+04   0.1464E+01   0.1500E+01
18800.00000   0.3965E+04  -0.2006E+04   0.3272E+04   0.2699E+04   0.1465E+01   0.1500E+01
18805.00000   0.4138E+04  -0.1933E+04   0.3371E+04   0.2699E+04   0.1509E+01   0.1500E+01
18810.00000   0.4014E+04  -0.2015E+04   0.3330E+04   0.2699E+04   0.1491E+01   0.1500E+01
18815.00000   0.3932E+04  -0.2034E+04   0.3267E+04   0.2699E+04   0.1463E+01   0.1500E+01
18820.00000   0.4154E+04  -0.1917E+04   0.3372E+04   0.2699E+04   0.1510E+01   0.1500E+01
18825.00000   0.4027E+04  -0.1969E+04   0.3297E+04   0.2699E+04   0.1476E+01   0.1500E+01
18830.00000   0.3911E+04  -0.2067E+04   0.3278E+04   0.2699E+04   0.1468E+01   0.1500E+01
18835.00000   0.3983E+04  -0.1972E+04   0.3256E+04   0.2699E+04   0.1458E+01   0.1500E+01
18840.00000   0.4000E+04  -0.1960E+04   0.3261E+04   0.2699E+04   0.1460E+01   0.1500E+01
18845.00000   0.3929E+04  -0.2141E+04   0.3371E+04   0.2699E+04   0.1509E+01   0.1500E+01
18850.00000   0.4118E+04  -0.1980E+04   0.3399E+04   0.2699E+04   0.1522E+01   0.1500E+01
18855.00000   0.3973E+04  -0.2008E+04   0.3282E+04   0.2699E+04   0.1469E+01   0.1500E+01
18860.00000   0.3926E+04  -0.1965E+04   0.3192E+04   0.2699E+04   0.1429E+01   0.1500E+01
18865.00000   0.3986E+04  -0.1950E+04   0.3236E+04   0.2699E+04   0.1449E+01   0.1500E+01
18870.00000   0.3994E+04  -0.1917E+04   0.3211E+04   0.2699E+04   0.1438E+01   0.1500E+01
18875.00000   0.3914E+04  -0.2121E+04   0.3336E+04   0.2699E+04   0.1494E+01   0.1500E+01
18880.00000   0.3868E+04  -0.2104E+04   0.3272E+04   0.2699E+04   0.1465E+01   0.1500E+01
18885.00000   0.3953E+04  -0.2011E+04   0.3265E+04   0.2699E+04   0.1462E+01   0.1500E+01
18890.00000   0.4022E+04  -0.1935E+04   0.3258E+04   0.2699E+04   0.1459E+01   0.1500E+01
18895.00000   0.3883E+04  -0.2069E+04   0.3254E+04   0.2699E+04   0.1457E+01   0.1500E+01
18900.00000   0.3897E+04  -0.2028E+04   0.3226E+04   0.2699E+04   0.1444E+01   0.1500E+01
18905.00000   0.3953E+04  -0.1981E+04   0.3234E+04   0.2699E+04   0.1448E+01   0.1500E+01
18910.00000   0.3867E+04  -0.2087E+04   0.3254E+04   0.2699E+04   0.1457E+01   0.1500E+01
18915.00000   0.3967E+04  -0.2022E+04   0.3289E+04   0.2699E+04   0.1473E+01   0.1500E+01
18920.00000   0.3949E+04  -0.1935E+04   0.3185E+04   0.2699E+04   0.1426E+01   0.1500E+01
18925.00000   0.3841E+04  -0.2089E+04   0.3231E+04   0.2699E+04   0.1446E+01   0.1500E+01
18930.00000   0.3835E+04  -0.2098E+04   0.3233E+04   0.2699E+04   0.1448E+01   0.1500E+01
18935.00000   0.3809E+04  -0.2104E+04   0.3214E+04   0.2699E+04   0.1439E+01   0.1500E+01
18940.00000   0.3926E+04  -0.2039E+04   0.3266E+04   0.2699E+04   0.1462E+01   0.1500E+01
18945.00000   0.3783E+04  -0.2134E+04   0.3218E+04   0.2699E+04   0.1441E+01   0.1500E+01
18950.00000   0.3977E+04  -0.2001E+04   0.3279E+04   0.2699E+04   0.1468E+01   0.1500E+01
18955.00000   0.3857E+04  -0.1992E+04   0.3149E+04   0.2699E+04   0.1410E+01   0.1500E+01
18960.00000   0.3863E+04  -0.2013E+04   0.3176E+04   0.2699E+04   0.1422E+01   0.1500E+01
18965.00000   0.3941E+04  -0.1977E+04   0.3219E+04   0.2699E+04   0.1441E+01   0.1500E+01
18970.00000   0.3861E+04  -0.2007E+04   0.3168E+04   0.2699E+04   0.1418E+01   0.1500E+01
18975.00000   0.3810E+04  -0.2146E+04   0.3257E+04   0.2699E+04   0.1458E+01   0.1500E+01
18980.00000   0.3913E+04  -0.1976E+04   0.3190E+04   0.2699E+04   0.1428E+01   0.1500E+01
18985.00000   0.3942E+04  -0.2004E+04   0.3247E+04   0.2699E+04   0.1454E+01   0.1500E+01
18990.00000   0.3866E+04  -0.2087E+04   0.3254E+04   0.2699E+04   0.1457E+01   0.1500E+01
18995.00000   0.3855E+04  -0.2200E+04   0.3356E+04   0.2699E+04   0.1503E+01   0.1500E+01
19000.00000   0.3852E+04  -0.2148E+04   0.3300E+04   0.2699E+04   0.1478E+01   0.1500E+01
19005.00000   0.3908E+04  -0.2062E+04   0.3271E+04   0.2699E+04   0.1464E+01   0.1500E+01
19010.00000   0.3770E+04  -0.2067E+04   0.3138E+04   0.2699E+04   0.1405E+01   0.1500E+01
19015.00000   0.3793E+04  -0.2076E+04   0.3170E+04   0.2699E+04   0.1419E+01   0.1500E+01
19020.00000   0.3804E+04  -0.2024E+04   0.3130E+04   0.2699E+04   0.1401E+01   0.1500E+01
19025.00000   0.3789E+04  -0.2017E+04   0.3107E+04   0.2699E+04   0.1391E+01   0.1500E+01
19030.00000   0.3770E+04  -0.2125E+04   0.3196E+04   0.2699E+04   0.1431E+01   0.1500E+01
19035.00000   0.3970E+04  -0.1909E+04   0.3179E+04   0.2699E+04   0.1424E+01   0.1500E+01
19040.00000   0.3928E+04  -0.1928E+04   0.3157E+04   0.2699E+04   0.1414E+01   0.1500E+01
19045.00000   0.3958E+04  -0.2072E+04   0.3331E+04   0.2699E+04   0.1491E+01   0.1500E+01
19050.00000   0.3940E+04  -0.2063E+04   0.3304E+04   0.2699E+04   0.1479E+01   0.1500E+01
19055.00000   0.3922E+04  -0.2010E+04   0.3232E+04   0.2699E+04   0.1447E+01   0.1500E+01
19060.00000   0.3942E+04  -0.2082E+04   0.3325E+04   0.2699E+04   0.1489E+01   0.1500E+01
19065.00000   0.4045E+04  -0.1973E+04   0.3319E+04   0.2699E+04   0.1486E+01   0.1500E+01
19070.00000   0.4118E+04  -0.1977E+04   0.3396E+04   0.2699E+04   0.1520E+01   0.1500E+01
19075.00000   0.4190E+04  -0.1821E+04   0.3312E+04   0.2699E+04   0.1483E+01   0.1500E+01
19080.00000   0.4102E+04  -0.1830E+04   0.3233E+04   0.2699E+04   0.1447E+01   0.1500E+01
19085.00000   0.3960E+04  -0.2083E+04   0.3344E+04   0.2699E+04   0.1497E+01   0.1500E+01
19090.00000   0.3990E+04  -0.2005E+04   0.3296E+04   0.2699E+04   0.1476E+01   0.1500E+01
19095.00000   0.3933E+04  -0.2070E+04   0.3304E+04   0.2699E+04   0.1479E+01   0.1500E+01
19100.00000   0.3981E+04  -0.2061E+04   0.3343E+04   0.2699E+04   0.1497E+01   0.1500E+01
19105.00000   0.3934E+04  -0.1968E+04   0.3204E+04   0.2699E+04   0.1434E+01   0.1500E+01
19110.00000   0.4066E+04  -0.1934E+04   0.3301E+04   0.2699E+04   0.1478E+01   0.1500E+01
19115.00000   0.4017E+04  -0.1953E+04   0.3271E+04   0.2699E+04   0.1465E+01   0.1500E+01
19120.00000   0.4100E+04  -0.1878E+04   0.3279E+04   0.2699E+04   0.1468E+01   0.1500E+01
19125.00000   0.3965E+04  -0.1993E+04   0.3259E+04   0.2699E+04   0.1459E+01   0.1500E+01
19130.00000   0.3961E+04  -0.2132E+04   0.3394E+04   0.2699E+04   0.1520E+01   0.1500E+01
19135.00000   0.4019E+04  -0.2002E+04   0.3322E+04   0.2699E+04   0.1487E+01   0.1500E+01
19140.00000   0.4068E+04  -0.1994E+04   0.3362E+04   0.2699E+04   0.1505E+01   0.1500E+01
19145.00000   0.3861E+04  -0.2114E+04   0.3276E+04   0.2699E+04   0.1467E+01   0.1500E+01
19150.00000   0.4031E+04  -0.1972E+04   0.3304E+04   0.2699E+04   0.1479E+01   0.1500E+01
19155.00000   0.4029E+04  -0.2007E+04   0.3337E+04   0.2699E+04   0.1494E+01   0.1500E+01
